11.0766250016954,11,CL66300,IDAS VALLEY
11.0973999955919,11,CFM46828,SOMERSET WEST
11.1041416676839,11,CL69507,KAYAMANDI
11.1159083302816,11,CL27056,IDAS VALLEY
11.1497499932183,11,CL53491,IDAS VALLEY
11.1599416605632,11,CL61881,KYLEMORE
11.1625166659885,11.0200004577637,CFM14468,SOMERSET WEST
11.1700416564941,11,CL10332,JAMESTOWN
11.1841916571723,11,CL24530,IDAS VALLEY
11.187041659885,11,CL37374,KAYAMANDI
11.1922499932183,11,CL62851,VLOTTENBURG
11.2044499884711,11.0200004577637,CFM74978,SOMERSET WEST
11.2152499898275,11.0299997329712,CL13453,KYLEMORE
11.2198499891493,11,CL40350,CLOETESVILLE
11.222599995931,11,CL36788,IDAS VALLEY
11.2336666531033,11.0500001907349,CF90182,EERSTERIVIER
11.2353833346897,11,CL48784,DEVON VALLEY
11.2386333211263,11,CF95840,KAYAMANDI
11.2402833218045,11.0299997329712,CL915,JAMESTOWN
11.2516333346897,11.0299997329712,CL78692,KYLEMORE
11.2546499972873,11,CL30835,IDAS VALLEY
11.256349995931,11,CL19254,SOMERSET WEST
11.2655083211263,11.0299997329712,3JACOBS,CLOETESVILLE
11.2669916619195,11,CL14561,VLOTTENBURG
11.2717083231608,11.0299997329712,CL47420,KAYAMANDI
11.2871916707357,11.0500001907349,CL46025,KYLEMORE
11.2900499810113,11,CL33233,IDAS VALLEY
11.2921333143446,11.1199998813205,CL30517,JAMESTOWN
11.296649983724,11.0299997329712,CL34331,SOMERSET WEST
11.3028249782986,11.0699996948242,CF129556,KAYAMANDI
11.3072250027127,11.1199998813205,CL48819,CLOETESVILLE
11.3198249986437,11,CL69021,IDAS VALLEY
11.337925008138,11.1199998813205,CL20504,KAYAMANDI
11.3487749905056,11.0799999237061,CL283WP,KYLEMORE
11.3692666625977,11.1999998135037,CL70054,KAYAMANDI
11.3756499905056,11.1199998813205,CL44818,CLOETESVILLE
11.4034416707357,11.1999998135037,CL82364,KAYAMANDI
11.409016655816,11.2200002712674,CL56735,CLOETESVILLE
11.428324991862,11.1499996270074,CL31272,DEVON VALLEY
11.4428166707357,11.2299995422363,CL82983,CLOETESVILLE
11.4497250027127,11.2700004577637,CL77394,KAYAMANDI
11.4952083333333,11.2799997287326,CL13595,CLOETESVILLE
11.5332499864366,11.3000002034505,CF145445,KAYAMANDI
11.5461416625977,11.3299999321832,CL30351,JAMESTOWN
11.5549166531033,11.3000002034505,CL65488,CLOETESVILLE
11.5841166856554,11.0799999237061,CL37650,KYLEMORE
11.5935166422526,11.4499997965495,CL75979,KAYAMANDI
11.662966647678,11.4700002712674,LKS1WP,JAMESTOWN
11.6687166341146,11.4799995252821,CL15771,KAYAMANDI
11.7043666585286,11.5200004747179,CL12804,KAYAMANDI
11.7350416395399,11.1999998135037,CL283,KYLEMORE
11.7414916314019,11.5699997287326,CL46830,KAYAMANDI
11.7730916341146,11.6199998643663,CL77108,KAYAMANDI
11.7770583089193,11.6700000678168,CL10332,JAMESTOWN
11.7881499565972,11.3000002034505,CL74694,CLOETESVILLE
11.7999582926432,11.5,CL49069,KYLEMORE
11.8081333414714,11.6199998643663,CL63744,KAYAMANDI
11.8098750135634,11.1300001186795,CL32113,SOMERSET WEST
11.81216668023,11.5799999321832,CL75515,DEVON VALLEY
11.8164749484592,11.75,MJACOBSWP,IDAS VALLEY
11.8429332817925,11.6199998643663,CA851626,KAYAMANDI
11.8514583333333,11.75,CL20838,IDAS VALLEY
11.8668416341146,11.649999593099,CL50176,CLOETESVILLE
11.8683499484592,11.6800002712674,CEY22838,SOMERSET WEST
11.8778916422526,11.6700000678168,CL27391,KAYAMANDI
11.8907333034939,11.7200002712674,CL55497,VLOTTENBURG
11.8955999755859,11.75,CL17374,IDAS VALLEY
11.912899983724,11.7200002712674,CL72971,KAYAMANDI
11.9213749864366,11.6999997965495,CL82352,CLOETESVILLE
11.9348749457465,11.75,CL69021,IDAS VALLEY
11.9440333387587,11.75,CL62506,KAYAMANDI
11.9732916259766,11.6999997965495,THURLOWP,CLOETESVILLE
11.9755249701606,11.75,CL24530,IDAS VALLEY
11.9773166232639,11.7200002712674,CL76386,SOMERSET WEST
11.9841832817925,11.850000406901,CL76636,KAYAMANDI
12.0048832872179,11.75,CL18264,IDAS VALLEY
12.0147666422526,11.8000002034505,CL57680,VLOTTENBURG
12.0237916395399,11.8699998643663,CF175499,KAYAMANDI
12.0384332953559,11.6999997965495,CL30861,CLOETESVILLE
12.0623999701606,11.899999593099,CL67547,KAYAMANDI
12.0704416232639,11.850000406901,CL44770,CLOETESVILLE
12.0847416178385,12,CL49798,JAMESTOWN
12.0946583387587,11.9499997965495,CL49069,KAYAMANDI
12.124641655816,11.0799999237061,CL68706,EERSTERIVIER
12.1276416693793,12,CL16548,KAYAMANDI
12.1337333170573,11.9200000678168,CL65735,CLOETESVILLE
12.1513250054253,11.5,KYKA1WP,KYLEMORE
12.1601249186198,12,CL65907,KAYAMANDI
12.1706332736545,11.9300002712674,GEORGE3WP,CLOETESVILLE
12.1914332411024,12.0699997287326,CL37374,KAYAMANDI
12.2008082411024,11.9799995252821,CL61881,KYLEMORE
12.2102833387587,11.9300002712674,CL55423,CLOETESVILLE
12.2275416395399,12.0799999321832,CL77074,KAYAMANDI
12.240133327908,12.0699997287326,CL55040,KYLEMORE
12.2613332790799,12.0799999321832,CL39940,KAYAMANDI
12.2857416449653,12.2200002712674,CL915,JAMESTOWN
12.2985915798611,12.0799999321832,CL53662,KAYAMANDI
