11.2901083374023,11.0699996948242,CF129556
11.2923166571723,11,CL14561
11.292925008138,11.0799999237061,CL68706
11.306058315701,11.1199998813205,CL48819
11.3181499905056,11.0799999237061,CL283WP
11.3356333414714,11.1199998813205,CL20504
11.3469249810113,11.2200002712674,CL56735
11.3657833184136,11.0799999237061,CL37650
11.368558315701,11.1999998135037,CL82364
11.3702916463216,11.1499996270074,CL31272
11.389175008138,11.1199998813205,CL30517
11.3956333075629,11.2299995422363,CL82983
11.4043249850803,11.1999998135037,CL70054
11.437866651747,11.2799997287326,CL13595
11.0743250020345,11,CL36788
11.0984749942356,11,CL37374
11.1105249955919,11,CL53491
11.1220249938965,11,CL61881
11.1234083302816,11,CL14561
11.125791659885,11,CFM46828
11.148191663954,11,CL10332
11.1524083285862,11,CL69507
11.1589083353678,11.0299997329712,CL13453
11.1619583299425,11,CL66300
11.1636749945747,11,CL19254
11.1855750020345,11,CF95840
11.1867583211263,11.0500001907349,CF90182
11.1942916700575,11,CL27056
11.1980333285862,11,CL40350
11.2055999925401,11.0299997329712,CL78692
11.2070500013563,11,CL48784
11.2103916592068,11.0200004577637,CFM74978
11.2205833265516,11.0299997329712,CL47420
11.2222750006782,11.0299997329712,CL915
11.225199991862,11,CL69021
11.253091668023,11,CL62851
11.2555166625977,11.0299997329712,CL34331
11.2626166619195,11.0299997329712,3JACOBS
11.2647416687012,11.0699996948242,CF129556
11.2669583299425,11,CL24530
11.2759416537815,11.0500001907349,CL46025
11.2951166449653,11.0799999237061,CL68706
11.2996250067817,11.1199998813205,CL20504
11.3010083346897,11.0200004577637,CFM14468
11.3047333102756,11,CL33233
11.310658331977,11.0799999237061,CL283WP
11.3132499864366,11.1199998813205,CL30517
11.3340249972873,11.1999998135037,CL82364
11.3387333170573,11.1199998813205,CL44818
11.3412249755859,11,CL30835
11.3475083414714,11.0799999237061,CL37650
11.371974995931,11.1999998135037,CL70054
11.3786249796549,11.1199998813205,CL48819
11.4026166449653,11.2700004577637,CL77394
11.407074991862,11.1499996270074,CL31272
11.4180833265516,11.2200002712674,CL56735
11.4410499742296,11.3000002034505,CF145445
11.4506166585286,11.2299995422363,CL82983
11.4853249782986,11.2799997287326,CL13595
11.4926166449653,11.1999998135037,CL283
11.513883327908,11.3299999321832,CL30351
11.5277916463216,11.4499997965495,CL75979
11.5474083116319,11.3000002034505,CL74694
11.6166666666667,11.4799995252821,CL15771
11.6548249647352,11.5,KYKA1WP
11.6630166286892,11.4700002712674,LKS1WP
11.669108344184,11.5200004747179,CL12804
11.7041416422526,11.5699997287326,CL46830
11.7366583251953,11.6199998643663,CA851626
11.7678666178385,11.6199998643663,CL77108
11.7775999620226,11.3000002034505,CL65488
11.7882499864366,11.5,CL49069
11.7939749484592,11.1300001186795,CL32113
11.8013250054253,11.6199998643663,CL63744
11.8141832817925,11.75,CL24530
11.8159416368273,11.6700000678168,CL10332
11.8230916341146,11.5799999321832,CL75515
11.8339000108507,11.6700000678168,CL27391
11.8485083007813,11.649999593099,CL50176
11.85091668023,11.75,CL17374
11.8641166178385,11.6800002712674,CEY22838
11.8692249891493,11.7200002712674,CL72971
11.8887082926432,11.7200002712674,CL55497
11.8922166612413,11.75,MJACOBSWP
11.904241672092,11.6999997965495,CL30861
11.9058749728733,11.75,CL62506
11.9193499755859,11.7200002712674,CL27906
11.9469582790799,11.75,CL69021
11.9489249674479,11.850000406901,CL76636
11.9526833089193,11.6999997965495,CL82352
11.9807082790799,11.75,CL20838
11.9896666124132,11.8699998643663,CF175499
11.9980416531033,11.6999997965495,THURLOWP
12.0007416449653,11.7200002712674,CL76386
12.0187666151259,11.75,CL18264
12.0280749511719,11.899999593099,CL67547
12.0421499972873,11.850000406901,CL44770
12.0471749538845,11.8000002034505,CL57680
12.0805999755859,11.9200000678168,CL65735
12.0825999620226,11.9499997965495,CL49069
12.1007082790799,12,CL49798
12.116116672092,12,CL16548
12.1327332899306,11.9300002712674,CL55423
12.1482000054253,12,CL65907
12.1655916341146,11.9799995252821,CL61881
12.1753833007813,11.9300002712674,GEORGE3WP
12.1825333658854,12.0699997287326,CL37374
12.21375,12.0699997287326,CL55040
12.2164583333333,11.9799995252821,CL82983
12.2185915798611,12.0799999321832,CL39940
12.2448749457465,12.0799999321832,CL77074
12.2554416232639,12.0799999321832,CL68706
12.2820916069878,12.0799999321832,CL53662
12.2959083387587,12.1800002712674,CL14561
12.310399983724,12.100000406901,CL283
12.3165667046441,11.9799995252821,CL44818
12.3271082899306,12.149999593099,CL48784
12.3356833224826,12.1199998643663,CL32085
12.3706749131944,12.229999593099,CL53622
12.4062166341146,12.25,CL41635
12.4136416286892,12.1999998643663,CL62851
12.4190333387587,12.2200002712674,CL915
12.4401916503906,12.3000001356337,CF95840
12.4499666341146,12.2799997287326,CL48819
12.4753833007813,12.3299998643663,CL47400
12.4849915907118,12.350000406901,CL44603
12.4868665907118,12.399999593099,CL53491
12.5191749403212,12.3699998643663,3JACOBSWP
12.521516655816,12.399999593099,CL30517
12.5351500108507,12.3699998643663,CF129556
12.5664916992188,12.399999593099,CL56735
12.5759666612413,12.399999593099,CL26788
12.6014166937934,12.3800001356337,CL16802
12.6154999457465,12.399999593099,CL74694
12.6324749077691,12.399999593099,CL33233
12.6382832845052,12.5299997287326,CL13220
12.6475916883681,12.479999593099,CFM43453
12.6523415798611,12.399999593099,CL50176
12.6803750271267,12.5500001356337,CL31110
12.6874249945747,12.399999593099,CL65488
12.6961749945747,12.100000406901,NICKY1WP
12.7097082519531,12.6199998643663,CL30351
12.7157000054253,12.5699997287326,CL82352
12.7244832356771,12.520000406901,CFM54430
12.7370749240451,12.6700001356337,CL66300
12.7394415961372,12.600000406901,CL21874
12.7567332628038,12.5500001356337,CL78692
12.7738666449653,12.6199998643663,CL20504
12.7780499945747,12.5699997287326,CL65735
12.8124499511719,12.6300001356337,CL30861
12.8144916449653,12.649999593099,CF64390
12.8211665852865,12.600000406901,CL13453
12.8468583170573,12.6999998643663,CL40350
12.8490665690104,12.6700001356337,CL82364
12.8722082519531,12.520000406901,CFM26553
12.8785583496094,12.6700001356337,CL70054
12.888483344184,12.6199998643663,CL283WP
12.9006499565972,12.729999593099,CL55423
12.9022166612413,12.75,CL31272
12.9119666883681,12.6800002712674,CL53622
12.9502083333333,12.75,CL44770
12.9527749294705,12.6800002712674,CL15774
12.9544333224826,12.8800001356337,LKS1WP
12.9740333387587,12.8299998643663,CF101707
12.9830582682292,12.6800002712674,DINGE1WP
13.0013416883681,12.75,THURLOWP
13.0169166395399,12.6999998643663,CL59948
13.0264165581597,12.8299998643663,CL53080
13.0325750054253,12.850000406901,CF90182
13.0340916612413,12.75,GEORGE3WP
11.0821666632758,11,CL27056
11.1050833299425,11,CL61881
11.1086999935574,11,CL19254
11.1175166659885,11,CL53491
11.1306666649712,11,CF95840
11.1346083323161,11,CL40350
11.1528500027127,11.0299997329712,CL13453
11.155891655816,11,CL33233
11.171941663954,11,CL37374
11.1735833231608,11,CFM46828
11.1842083231608,11,CL66300
11.1927499898275,11.0299997329712,CL78692
11.1975833299425,11,CL14561
11.2051499938965,11.0200004577637,CFM74978
11.207699991862,11,CL10332
11.2142499966092,11.0299997329712,3JACOBS
11.2178083292643,11,CL69021
11.2212916564941,11,CL69507
11.2216249932183,11.0500001907349,CF90182
11.2354499986437,11.0500001907349,CL46025
11.2370999993218,11.0200004577637,CFM14468
11.2521999952528,11,CL24530
11.255133327908,11,CL48784
11.2617333306207,11.1199998813205,CL44818
11.2638416544596,11.0299997329712,CL47420
11.2704749891493,11.0799999237061,CL283WP
11.2732083299425,11.0299997329712,CL34331
11.2838083224826,11,CL36788
11.2950750054253,11.0699996948242,CF129556
11.2985666571723,11.0799999237061,CL68706
11.3018916490343,11.0799999237061,CL37650
11.3067333306207,11.0299997329712,CL915
11.3120916748047,11.1300001186795,CL32113
11.3166333346897,11.1199998813205,CL48819
11.350299987793,11.1999998135037,CL283
11.3536999850803,11.2200002712674,CL56735
11.356683315701,11.1199998813205,CL20504
15.0723916625977,15,CL70874
15.0802749972873,15,CL61881
15.0732083299425,15,CL61881
15.0765249972873,15,CL65488
15.0914250013563,15,CL70874
15.0959416622586,15,CL19254
15.1005166625977,15,MJACOBSWP
15.1120999993218,15,CL40350
15.119341668023,15,DINGE1WP
15.1259499952528,15,CF231570
15.1326083289252,15,CL45302
15.1407499949137,15,CL31272
15.1458416578505,15,CL44603
15.1480666605632,15,CL26788
15.1497333272298,15,CFM43453
15.1562583245171,15,CL64025
15.1706416659885,15,CL37374
15.1818833245171,15,CL30861
15.1873166571723,15,CL37650
15.1903249952528,15,CL18264
15.1956999884711,15,CL32601
15.2040833367242,15,CL19876
15.2101916673448,15,CF195069
15.2144249979655,15,CL65735
15.220724995931,15,CL283WP
15.2277833218045,15,CFM74978
15.2291666666667,15,CL19075
15.2385083346897,15,CL59948
15.2513916693793,15,CL55423
15.2570833333333,15,CL73692
15.2599083285862,15,CL82366
15.261283331977,15,CFM26553
15.2654499986437,15,CL30351
15.275033331977,15,CL21874
15.28783331977,15,CL82983
15.292533331977,15,CL55614
15.294966668023,15.1499996270074,CEY22838
15.3047833251953,15,CL34620
15.312733323839,15.1199998813205,CL49886
15.3176833428277,15,CL44818
15.3282499864366,15.1499996270074,CF101707
15.3414916653103,15,NICKY1
15.345724995931,15.1199998813205,CL69507
15.351649983724,15,CL74694
15.374183315701,15.0699996948242,CL64025
15.3799499850803,15.1199998813205,CL61192
15.3832499864366,15.1800003051758,CFM54430
15.3875833129883,15.1499996270074,CL56735
15.411183336046,15.1199998813205,CL15204
15.4315333387587,15.1700000678168,3JACOBSWP
15.4354499986437,15.1700000678168,CL915
15.4472666422526,15.1999998135037,CL24792
15.4753833346897,15.2799997287326,CL78512
15.5281499905056,15.2700004577637,CL33233
15.5433333333333,15.4200000678168,CL80679
15.583975016276,15.3299999321832,THURLOWP
15.5857333034939,15.4200000678168,CL27100
15.6270916748047,15.4499997965495,CL76636
15.6608833143446,15.4799995252821,CF214332
15.6990749782986,15.5,CL48819
15.7011332872179,15.4799995252821,CL63744
15.7319166395399,15.5799999321832,CF145445
15.0744249979655,15,CL44818
15.0801500023736,15,CL73692
15.0826083289252,15,CL19254
15.0879583316379,15,CL82366
15.0940583292643,15,CL59948
15.1000833299425,15,CF173328
15.1078499942356,15,CL30861
15.1266333346897,15,CL34620
15.1301833343506,15,CFM43453
15.1376583268907,15,CL65735
15.1414083268907,15,CL19075
15.1473499891493,15,MJACOBSWP
15.1543833245171,15,CL21874
15.1733999972873,15,DINGE1WP
15.1760250006782,15,CL74694
15.1779416571723,15,CF231570
15.1784750027127,15,CL32601
15.1860999891493,15,CL18264
15.196150004069,15,CL19876
15.2058083258735,15,CL37650
15.2091166687012,15,CL44603
15.2162416585286,15,CL55614
15.218224995931,15,CFM74978
15.2291833326552,15,CL37374
15.230691663954,15,CL30351
15.2375,15,CL283WP
15.2415416632758,15,CL40350
15.2490416632758,15,CL31272
15.2517583211263,15,CFM26553
15.2685250006782,15,CF195069
15.270066663954,15,NICKY1
15.273091668023,15,CL26788
15.2749416605632,15,CL45302
15.2787666659885,15,CL65488
15.2831416659885,15.1499996270074,CEY22838
15.3045500013563,15,CL64025
15.307241651747,15,CL70874
15.315,15,CL55423
15.3218249850803,15.1499996270074,CF101707
15.3350249905056,15,CL61881
15.3375416734484,15.1199998813205,CL61192
15.340133327908,15.0200004577637,CL75515
15.3525833129883,15,CL82983
15.3559666612413,15.1800003051758,CFM54430
15.372274983724,15,KYTA1
15.374800008138,15.1199998813205,CL69507
15.3774083116319,15.2700004577637,CL33233
15.3795833333333,15.1700000678168,CL915
15.3861333211263,15.1499996270074,CL56735
15.4017583211263,15.1199998813205,CL49886
15.4121583387587,15.1999998135037,CL24792
15.4374916585286,15.1700000678168,3JACOBSWP
15.4754416571723,15.3299999321832,THURLOWP
15.519541659885,15.1199998813205,CL15204
15.5736083306207,15.2799997287326,CL78512
15.614866672092,15.5,CL48819
15.6277416314019,15.4200000678168,CL80679
15.6380750189887,15.5699997287326,CL10332
15.6759750027127,15.4200000678168,CL27100
15.7074499511719,15.4499997965495,CL76636
15.7145583089193,15.6199998643663,CL44770
15.7413749864366,15.4799995252821,CF214332
15.7544333224826,15.6300001356337,CL44818
15.7755666775174,15.4799995252821,CL63744
15.8136749945747,15.649999593099,GEORGE3WP
15.8506416151259,15.5799999321832,CF145445
15.8606166585286,15.649999593099,CL30861
15.870425008138,15.8000002034505,CL41119
15.8875916205512,15.8199997287326,DEONKWP
15.8905416531033,15.6800002712674,CL30517
15.9208666314019,15.6800002712674,CL50176
15.9424749755859,15.8199997287326,VKERWEIWP
15.9637583414714,15.6199998643663,CL77165
15.98220831977,15.0699996948242,CL64025
15.9851083034939,15.8299999321832,CL24830
15.9965416124132,15.75,CL77108
16.0205916341146,15.8699998643663,CL53491
16.0270250108507,15.899999593099,CL32085
16.0541583251953,15.8699998643663,CL651WP
16.0733749728733,15.9200000678168,CL13220
16.088391655816,15.899999593099,CL69021
16.0974749755859,15.9200000678168,CL82983
16.1084999593099,15.850000406901,CL283WP
16.1110582817925,15.9200000678168,CF64390
16.1239416503906,15.9200000678168,CL18264
16.1387166341146,15.9200000678168,CL67019
16.1657666015625,16.0499992540148,CL40350
16.1700082736545,15.9700002712674,CL73039
16.2232499186198,15.9799995252821,CL41035
16.2474165852865,15.9799995252821,CL55040
16.2506666395399,16.0200004747179,CF90182
16.2594833713108,16.0200004747179,CL31110
16.2674583604601,16.0499992540148,CL74694
16.3261916775174,16.2000008138021,CL75723
16.3584916178385,16.1700001356337,CL52650
16.3938749186198,16.3199997287326,CFM46828
16.4269832356771,16.1700001356337,CL80372
16.4391916232639,16.1800002712674,CL13453
16.4428165690104,16.2000008138021,CL49798
16.4637833658854,16.3199997287326,CL77074
16.4949416775174,16.3299998643663,CL55069
16.5298999023438,16.3299998643663,CL39940
16.539508327908,16.3700008138021,CL61881
16.5545666503906,16.479999593099,CL44603
16.5592833116319,16.350000406901,CF175499
16.5646666124132,16.4200001356337,CL53622
16.5751082356771,16.5,CL27906
16.5912749565972,16.399999593099,CL23558
16.6097500271267,16.479999593099,3JACOBSWP
16.631024983724,16.3799991861979,KYTA1WP
16.6336583116319,16.4300002712674,CL53622
16.6354999457465,16.479999593099,LKS1WP
16.6377332899306,16.5699997287326,CL82366
16.662858344184,16.479999593099,CL59259
16.6703082953559,16.5699997287326,CL26788
16.6913332790799,16.479999593099,CL55423
16.6951082356771,16.5,CL35291
16.7125082736545,16.5699997287326,CL66300
16.7298083496094,16.5499991861979,CL75118
16.770491672092,16.5,CL56735
16.7786416286892,16.6200008138021,CL28514
16.7878249782986,16.600000406901,MJACOBSWP
16.8093333604601,16.729999593099,CL34331
16.8366166178385,16.7199993218316,CL12804
16.857274983724,15.7799997287326,CL48784
16.8589832899306,16.75,CL80948
16.8807332356771,16.729999593099,CL70469
16.9029333496094,16.75,CFM22288
16.9165082465278,16.7800006781684,CL68550
16.9439583333333,16.75,CL53080
16.9513582356771,16.7800006781684,CL62506
16.9660666232639,16.7999991861979,CL65735
16.9878666178385,16.7999991861979,CL76979
16.9925249565972,16.7999991861979,CL32113
17.0025082736545,16.8199997287326,THURLOWP
17.0201416015625,16.7999991861979,CF95840
17.0371750217014,16.7199993218316,CL31272
17.0408416069878,16.8299998643663,CL82352
17.0544749620226,16.8299998643663,DINGE1WP
17.0733999294705,16.850000406901,GEORGE3WP
17.0856332736545,16.8299998643663,CL15204
17.0949332682292,16.9699993218316,CL30351
17.1052749294705,16.8700008138021,CL50176
17.1169832356771,16.8700008138021,CL16234
17.1389249674479,16.8700008138021,CL44770
17.1411249457465,17.0699997287326,DEONKWP
17.1580415852865,16.399999593099,CL283WP
17.1604999457465,16.9300002712674,CL78512
17.170358344184,16.9699993218316,CL30861
17.174733344184,17.0699997287326,CL33233
17.188008219401,16.9300002712674,CL63744
17.2113499620226,17.0699997287326,MJACOBSWP
17.2146249728733,16.979999593099,CL44818
17.2213499620226,16.9500008138021,CL15771
17.2398749457465,17.1700001356337,CFM74978
17.252100016276,17.1800002712674,CL53491
17.2538666449653,16.9699993218316,CF145445
17.2630666775174,16.979999593099,CL65488
17.2848000759549,17.2000008138021,CL69021
17.2865416124132,17.2000008138021,CL19254
17.2913750542535,17.020000406901,CL53662
17.3073250325521,17,CL48819
17.325,17.0799998643663,CL37650
17.3278249782986,17.2000008138021,CL66300
17.3297498914931,17.0699997287326,CL70874
17.3415999348958,17.149999593099,CL40350
17.3581833224826,17.2000008138021,CL26098
17.3601082356771,17.0799998643663,CF214332
17.3829082573785,17.1800002712674,CL78692
17.38625,17.1700001356337,CL82983
17.3888498263889,17.2000008138021,CL651WP
17.3906917317708,17.3199997287326,CL30517
17.3923166232639,17.1299991861979,CL21874
17.4023415798611,17.33,CL10332
17.4149083116319,17.1700001356337,CL55423
17.4237749565972,17.33,CL18264
17.4258582899306,17.1299991861979,CL20504
17.4339165581597,16.7800006781684,CL19075
17.4580666775174,17.33,CL26788
17.4597916666667,17.149999593099,CL32085
17.4648415798611,17.2199993218316,CL44603
17.475266655816,17.270000406901,CL34620
17.4918248155382,17.1700001356337,CL37374
17.5011083984375,17.2199993218316,3JACOBSWP
17.5017333984375,17.33,CF231570
17.5220250108507,17.229999593099,CF64390
17.5237749565972,17.4500008138021,CFM26553
17.5518248155382,17.3999997287326,CL915
17.5534665256076,17.4699991861979,CF101707
17.5559166124132,17.2800008138021,CL31110
17.5914249674479,17.4500008138021,CF173328
17.5923331705729,17.3999997287326,NICKY1WP
17.5947832573785,17.2800008138021,CL41035
17.5970000542535,17.5300008138021,CL85614
17.6224332682292,17.33,CF175499
17.6296082899306,17.5300008138021,DEONKWP
17.6350748697917,17.4799994574653,CL32601
17.6591916232639,17.42,CL13453
17.6617333984375,17.33,CL27391
17.663483344184,17.5300008138021,MJACOBSWP
17.6881917317708,17.5,CL75723
17.6919748263889,17.3799991861979,CL35291
17.6930417209201,17.6000002712674,CF195069
17.7070081922743,17.5499991861979,CL64025
17.7270331488715,17.4500008138021,CL59259
17.7315082465278,17.2199993218316,CL74694
17.7612415907118,17.4699991861979,CA851626
17.7964000108507,17.5200005425347,CL61192
17.8006331380208,17.229999593099,CL63735
17.8079166666667,17.6800002712674,CL55040
17.8095000542535,17.6499997287326,CL49798
17.8298999023438,17.6200008138021,CL75118
17.8541498480903,17.6200008138021,THURLOWP
17.8594417317708,17.6499997287326,CL53622
17.8848250325521,17.6299991861979,CL56735
17.9134250217014,17.7000008138021,CL68550
17.9207999674479,17.7000008138021,CL82352
17.9279581705729,17.8199997287326,CL61881
17.9470914713542,17.8799991861979,CL24792
17.9589748806424,17.75,GEORGE3WP
17.9603499348958,17.7000008138021,CL70469
17.9934499782986,17.7700005425347,CL44771
18.0181665039063,17.8799991861979,CL283WP
18.0263666449653,17.7000008138021,CL62506
18.0436083984375,17.92,CL41119
18.0528917100694,17.8999997287326,CL44818
18.0647748480903,17.2199993218316,CL75515
18.0784415690104,17.8999997287326,KYTA1
18.0953499348958,17.92,CL49069
18.1169582790799,17.8999997287326,CL30561
